record_id,doi,year,signal,crossref_container,crossref_issn,issn_is_target,not_source_issn,container_is_target,signal_ok,title
97450,10.1080/02185385.2016.1218358,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social inclusion of Japanese Canadians: a view from Toronto
97451,10.1080/02185385.2016.1218357,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,What does social inclusion mean to Singaporeans? A qualitative study of the concept of social inclusion
97452,10.1080/02185385.2016.1218361,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Stigma reduction initiatives: caregivers of multi faces
97453,10.1080/02185385.2016.1218793,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Social inclusion: the Singapore story in community mental health development, psychiatric rehabilitation and recovery"
97454,10.1080/02185385.2016.1218360,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The social exclusion of children left behind in China
97455,10.1080/02185385.2016.1218359,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Developing the living in the community questionnaire: reporting the social outcomes of mental health care
97456,10.1080/02185385.2016.1219272,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Social exclusion and health among older Chinese in Shanghai, China"
97457,10.1080/02185385.2016.1218362,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social welfare policies during global financial crisis: an example of social inclusion in Taiwan
97458,10.1080/02185385.2015.1131619,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Receive or give? Contemporary views among middle-aged and older Chinese adults on filial piety and well-being in Hong Kong
97459,10.1080/02185385.2016.1150874,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,Does market competition facilitate resident-centred care among nursing homes? A comparative analysis
97460,10.1080/02185385.2016.1150875,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Importance of pension income of elderly households in Korea and related factors
97461,10.1080/02185385.2016.1157033,2016,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,Poverty reduction effectiveness of public income transfers in South Korea in the wake of the global financial crises: A panel-data analysis
97462,10.1080/02185385.2015.1116210,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Privileged policies versus lack of care and engagement: The lives of retired veteran cadres in a residential community of Jinan Municipal Party Committee, China"
97463,10.1080/02185385.2015.1116198,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The measurement and implication of the older peoples social function in the community: A Shanghai experience
97464,10.1080/02185385.2015.1119526,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A lesson learned from community-based integrated long-term care in Thailand
97465,10.1080/02185385.2015.1120414,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Ageing-in-place in studio apartments in Singapore: Maintaining independence in community living
97466,10.1080/02185385.2015.1116192,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Home modification among families with older adults with disability in Korea
97467,10.1080/02185385.2015.1116195,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A supportive healthful housing environment for ageing: Singapore experiences and potentials for improvements
97468,10.1080/02185385.2015.1119534,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Older adults in the community: Capacities and engagement for ageing in place
97469,10.1080/02185385.2015.1027952,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,A panel study to examine the impact of multidimensional poverty on Korean adolescents' health
97470,10.1080/02185385.2015.1027951,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,The effects of physical and psychological health on life satisfaction among older adults with a physical disability in South Korea: Focus on gender differences
97471,10.1080/02185385.2015.1068703,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,An intervention strategy for improving social adaptation among female North Korean refugees
97472,10.1080/02185385.2015.1089784,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Volunteering and its impact on self-identity: Results from Chaoyang District in Beijing
97473,10.1080/02185385.2015.1058185,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,The effects on children of witnessing violence: Implications for social work practice
97474,10.1080/02185385.2015.1058184,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,Understanding the cultural adaptation of foreign wives of South Korean men
97475,10.1080/02185385.2015.1028430,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,Revisiting the feminisation of poverty in Korea: Focused on time use and time poverty
97476,10.1080/02185385.2014.959990,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,"The relationships between organisational networking, quality of life, and community integration among people with mental illnesses in South Korea: A multi-level"
97477,10.1080/02185385.2015.1049650,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Deprivation and the well-being of children and young people in Taiwan
97478,10.1080/02185385.2015.1049651,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"0218-5385,2165-0993",True,True,True,True,The influence of ideational contests of social policy on government welfare efforts
97479,10.1080/02185385.2014.943276,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Ecological factors associated with elder abuse in Taiwan: A systematic review
97480,10.1080/02185385.2014.933358,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Work barriers perceived by welfare recipients of a community employment program in Beijing, China"
97481,10.1080/02185385.2014.1003393,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Typologies of student experiences and constructed meanings of learning in international placements
97482,10.1080/02185385.2014.948040,2015,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Familialisation effects of the state welfare: Focused on the national health insurances in S. Korea and Taiwan
97483,10.1080/02185385.2013.843471,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Is brief daily body-mind-spirit practice desirable for staff who provide services for elderly people? Two pilot studies with care and professional workers
97484,10.1080/02185385.2014.925819,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Holistic interventions to trauma management for teachers following disaster: Expressive arts and integrated body-mind-spirit approaches
97485,10.1080/02185385.2014.927329,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The effect of an assertiveness training program for adolescents in residential care in South Korea
97486,10.1080/02185385.2013.844724,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Poverty assessment as a multidimensional socio-economic concept: The case of the Rawalpindi region in Pakistan
97487,10.1080/02185385.2014.925817,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Assets and a wife's marital satisfaction in Korea
97488,10.1080/02185385.2014.925818,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social participation and transnational engagement among Korean residents in New Zealand: Issues and implications for social work practice
97489,10.1080/02185385.2014.983668,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Musings of an outgoing executive editor: Recognising an enduring profession and guarding against cultural bias in journal publications
97490,10.1080/02185385.2013.841098,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Factors affecting poverty among people with disabilities and antipoverty policies in South Korea
97491,10.1080/02185385.2014.885210,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Introducing recovery-oriented practice in Indonesia: The Sukabumi project - An innovative mental health programme
97492,10.1080/02185385.2014.893128,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Introduction to special issue on recovery
97493,10.1080/02185385.2014.885209,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Reflections on the recovery paradigm using religion/spirituality for Korean elderly adults: Depression and well-being in life
97494,10.1080/02185385.2014.885205,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Challenges of recovery-oriented practice in inpatient mental health settings - The potential for social work leadership
97495,10.1080/02185385.2014.885208,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A cultural exchange: Assertive communication training in Bangkok
97496,10.1080/02185385.2014.885207,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Implementing a strengths-based model in facilitating the recovery of people with psychiatric disability
97497,10.1080/02185385.2014.885211,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,How recovery oriented are mental health services in Hong Kong? Snapshots of service users' perspectives
97498,10.1080/02185385.2014.885213,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Lean on me: The potential for peer support in a non-government Australian mental health service
97499,10.1080/02185385.2014.885206,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"From psychiatric rehabilitation to recovery-focused practice in Kwai Chung Hospital, a mental hospital in Hong Kong"
97500,10.1080/02185385.2014.885212,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Consumer measures and research co-production: A pilot study evaluating the recovery orientation of a mental health program collaboration
97501,10.1080/02185385.2013.836983,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Parental attitudes regarding the integration of children living with HIV/AIDS into public schools in Hanoi, Vietnam"
97502,10.1080/02185385.2013.836981,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Job satisfaction of social workers in senior welfare centres in South Korea: The effects of individual, client and organisational factors"
97503,10.1080/02185385.2013.831373,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Internal assets as predictors for positive emotions among at-risk youth in Malaysia
97504,10.1080/02185385.2013.836982,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Poverty, income inequality and externalised problem behaviours of children: An empirical study in Korea"
97505,10.1080/02185385.2013.826594,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Perspectives of Taiwanese practitioners on therapeutic reactions to disclosure of childhood sexual abuse
97506,10.1080/02185385.2014.994804,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Editorial Board
97507,10.1080/02185385.2014.948982,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"New Social Work Definition, New Research Opportunities, New Perspectives"
97508,10.1080/02185385.2014.947672,2014,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Innovations in asset building
97509,10.1080/02185385.2013.826903,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Preliminary data on abuse during childhood among female university students
97510,10.1080/02185385.2013.778786,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Gender inequality in human capital accumulation and economic growth: A comparative analysis of Pakistan and Sri Lanka
97511,10.1080/02185385.2013.826904,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The social work profession in response to challeging times: The case of Singapore
97512,10.1080/02185385.2013.810554,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Negotiating poverty from midlife to pre-old age: A longitudinal study on social assistance recipients in Shanghai
97513,10.1080/02185385.2013.778785,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social policy and social order in East Asia: An evolutionary view
97514,10.1080/02185385.2013.803933,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"A community needs assessment of migrant workers in Ansan city, South Korea"
97515,10.1080/02185385.2013.803934,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Single mothers or women in single parenthood (WISP)? A report and reflection on the development of a brief marital metaphor questionnaire (MMQ-10)
97516,10.1080/02185385.2013.818197,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The dynamics of economic globalization and political development on the welfare state in South Korea
97517,10.1080/02185385.2013.818200,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Somatic illness and psychosocial risk among military Amerasian adolescents and young adults in Luzon, the Philippines"
97518,10.1080/02185385.2013.818201,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Caring for my wife: Voices from Malay older husbands in Singapore
97519,10.1080/02185385.2013.818199,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Outcome evaluation of peer support programme for helping Chinese parents under stress
97520,10.1080/02185385.2013.818202,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Why would companies not employ people with disabilities in Korea?
97521,10.1080/02185385.2013.818198,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Understanding media constructions of volunteering: An Australian perspective
97522,10.1080/02185385.2013.793021,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,From passive assistance to capacity building: Assessing the Child Development Fund in Hong Kong
97523,10.1080/02185385.2012.760780,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Seeking new strategies: Recent challenges for social work in public measures targeting poverty in Japan
97524,10.1080/02185385.2012.760299,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Partnership for poverty reduction in Gujarat, India: A case study of Sadguru foundation's water resource development work"
97525,10.1080/02185385.2013.793020,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Comparing criminal justice responses to violence against women in Canada and China
97526,10.1080/02185385.2012.760233,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Poverty in Australia and the social work response
97527,10.1080/02185385.2013.793022,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Societal factors and the development of self-help groups for the disabled in China: A case study in Beijing
97528,10.1080/02185385.2013.793018,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Life values, family support and psychosocial adaptation among older people in Taiwan: An institutional and community comparison"
97529,10.1080/02185385.2012.760234,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The emergence of food bank/voucher programs in Taiwan: A new measure for combating poverty and food insecurity?
97530,10.1080/02185385.2012.759320,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"The role of social work in Philippine poverty-reduction programs: Ideology, policy, and the profession"
97531,10.1080/02185385.2013.764750,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Poverty and Social Work: Experiences from some Asian and Oceania Countries
97532,10.1080/02185385.2013.793019,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Does job satisfaction mediate the relationship between work-family conflict and psychological strain? A study of Australian social workers
97533,10.1080/02185385.2013.800297,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The development of the Watershed Project Outcomes Scale: Beneficiaries' and administrators' perspectives in an Iranian sample
97534,10.1080/02185385.2012.759319,2013,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Social welfare in Singapore: Rediscovering poverty, reshaping policy"
97535,10.1080/02185385.2012.726134,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Needs assessment: An internet information system for Taiwan's professionals working with adult survivors of childhood sexual abuse
97536,10.1080/02185385.2012.726422,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Long-term care reform in Korea: Lessons from the introduction of Asia's second long-term care insurance system
97537,10.1080/02185385.2012.739473,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Educational aspirations of Malay youths from low-income families in Singapore
97538,10.1080/02185385.2012.726135,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The relationship between gambling accessibility and Hong Kong people's participation in gambling activities
97539,10.1080/02185385.2012.726136,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Household solid fuel use in the Philippines: An exploratory spatial and social analysis
97540,10.1080/02185385.2012.691718,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Current trends of Internet addiction disorder research: A review of 2000-2008 Korean academic journal articles
97541,10.1080/02185385.2012.691717,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Hong Kong men's stories of intra-national cross border romances
97542,10.1080/02185385.2012.691715,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Liminality and learning: International placements as a rite of passage
97543,10.1080/02185385.2012.691719,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Validation of multidimensional scale of perceived social support in middle-aged Korean women with diabetes
97544,10.1080/02185385.2012.691716,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Conditions for migrant mothers' socioeconomic disadvantages in Hong Kong
97545,10.1080/02185385.2012.681141,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Causes and consequences of childhood poverty in Korea: A panel data analysis
97546,10.1080/02185385.2012.681142,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Child poverty in Taiwan during the global financial crisis: From the perspective of new social risks
97547,10.1080/02185385.2012.681147,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Adoption as a means of child protection: The law and practice in Malaysia
97548,10.1080/02185385.2012.681143,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Cash transfers and child well-being in Singapore: An exploratory study of the School Pocket Money Fund
97549,10.1080/02185385.2012.681145,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Create or cram
97550,10.1080/02185385.2012.681953,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Editorial 2
97551,10.1080/02185385.2012.681943,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Special issue on the social dimension of childhood poverty, in conjunction with the Children-at-Risk workshop held at the national university of Singapore, 16 a"
97552,10.1080/02185385.2012.681144,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Parents' psychological self-concepts and children issues in low-income families in Singapore
97553,10.1080/02185385.2012.686333,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"In conjunction with the children-at-risk workshop held in the national university of Singapore, 16 and 17 December 2011"
97554,10.1080/02185385.2012.689477,2012,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Retraction to: Professional Identity, Job Satisfaction, and Retention of Licensed Social Workers in Korea (Asia Pacific Journal of Social Work and Development, "
97555,10.1080/21650993.2011.9756099,2011,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Advance care planning with residents in nursing homes in Singapore
97557,10.1080/21650993.2009.9756055,2009,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Professional identity, job satisfaction, and retention of licensed social workers in Korea"
97558,10.1080/21650993.2007.9756018,2007,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Making of a Social Work Journal: Dr. S. Vasoo interviewed by Dr. Murli Desai
97559,10.1080/21650993.2005.9755971,2005,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Families and survivors of tsunami project
97560,10.1080/21650993.1995.9755701,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Mediation as a social work practice method for youth problems
97561,10.1080/21650993.1995.9755708,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Partnership between the social worker and the architect in urban conservation
97562,10.1080/21650993.1995.9755691,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Trends and implications for human service development in Singapore
97563,10.1080/21650993.1995.9755699,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Enhancing the roles of youth groups for work with young people
97564,10.1080/21650993.1995.9755702,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Psychosocial well-being of teenagers in Hong Kong
97565,10.1080/21650993.1995.9755687,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Living arrangement choices of the elderly in Hong Kong
97566,10.1080/21650993.1995.9755684,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,An end to institutionalization?
97567,10.1080/21650993.1995.9755686,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A Reconsideration of the high-risk strategy: The problem of base rates
97568,10.1080/21650993.1995.9755707,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The use of supervision by objectives in fieldwork teaching
97569,10.1080/21650993.1995.9755688,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Family life on the dole
97570,10.1080/21650993.1995.9755685,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Issues and challenges in urban youth work
97571,10.1080/21650993.1995.9755690,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Chinese family and market economyx
